timestamp,ECG_Raw
1786354,-108
1786359,199
1786377,662
1786399,877
1786442,757
1786462,459
1786484,506
1786527,576
1786547,585
1786569,444
1786612,250
1786632,476
1786654,826
1786697,936
1786717,669
1786739,994
1786782,1525
1786802,1354
1786824,842
1786867,697
1786886,1347
1786924,1340
1787066,1025
1787113,1559
1787157,1438
1787202,1372
1787221,848
1787242,1103
1787286,1394
1787306,918
1787328,500
1787371,443
1787391,988
1787413,936
1787456,647
1787476,527
1787498,649
1787541,503
1787562,-208
1787583,-155
1787626,30
1787646,-642
1787668,-1120
1787711,-1068
1787732,-379
1787753,-690
1787796,-1218
1787817,-1203
1787837,-1000
1787880,-1200
1787901,-1996
1787922,-1883
1787966,-1575
1787986,-1628
1788008,-1870
1788051,-1867
1788072,-1443
1788092,-1648
1788267,-2126
1788353,-1823
1788398,-2013
1788404,-1691
1788426,-1530
1788469,-1619
1788490,-2119
1788511,-2329
1788554,-2422
1788575,-1913
1788597,-1553
1788639,-1480
1788659,-1887
1788680,-1730
1788723,-1326
1788744,-1273
1788766,-1676
1788809,-1903
1788829,-1618
1788851,-1655
1788894,-1860
1788915,-1745
1788936,-1452
1788979,-1314
1789000,-1364
1789022,-1283
1789065,-1220
1789085,-1513
1789107,-1596
1789150,-1422
1789169,-782
1789190,-720
1789233,-874
1789255,-1031
1789512,-856
1789637,-938
1789721,-982
1789766,-1242
1789772,-1138
1789815,-1239
1789836,-1073
1789858,-854
1789900,-899
1789921,-1338
1789942,-1057
1789985,-530
1790006,-450
1790027,-885
1790070,-1074
1790091,-469
1790112,-280
1790155,-456
1790176,-1139
1790197,-1120
1790240,-861
1790261,-825
1790282,-1210
1790325,-1473
1790346,-1020
1790367,-817
1790410,-888
1790431,-988
1790452,-813
1790495,-737
1790516,-1060
1790537,-1112
1790678,-1038
1790725,-821
1790769,-719
1790808,-467
1790850,-541
1790872,-672
1790914,-576
1790935,-812
1790956,-889
1790999,-808
1791020,-791
1791041,-898
1791084,-836
1791105,-439
1791126,-536
1791169,-719
1791190,-438
1791213,-239
1791255,-322
1791276,-785
1791297,-772
1791340,-701
1791361,-862
1791382,-996
1791425,-1081
1791446,-1105
1791467,-1056
1791510,-1001
1791531,-1086
1791552,-985
1791595,-637
1791616,-97
1791637,-333
1791680,-668
1791700,-625
1791812,-559
1791895,-1061
1791940,-657
1791951,-413
1791972,-334
1792048,-327
1792056,-917
1792099,-946
1792119,-566
1792141,-571
1792184,-712
1792204,-646
1792226,-459
1792269,-387
1792289,-497
1792312,-577
1792355,-730
1792375,-1049
1792397,-1008
1792440,-925
1792461,-908
1792482,-886
1792525,-870
1792545,-966
1792567,-887
1792610,-700
1792630,-844
1792652,-1064
1792695,-1037
1792715,-723
1792737,-871
1792780,-1018
1792800,-681
1792822,-684
1792963,-958
1793009,-798
1793053,-486
1793072,-962
1793115,-970
1793136,-760
1793157,-793
1793233,-800
1793241,-392
1793284,-501
1793305,-819
1793326,-754
1793369,-591
1793389,-648
1793490,-901
1793535,-403
1793579,-958
1793623,-680
1793640,-684
1793661,-935
1793704,-1069
1793725,-722
1793746,-612
1793789,-706
1793811,-780
1793833,-543
1793875,-301
1793896,-425
1793917,-565
1793960,-527
1793981,-260
1794092,-411
1794175,-478
1794220,-475
1794231,-293
1794252,-92
1794295,124
1794315,-81
1794337,-374
1794379,-457
1794400,-340
1794421,-667
1794464,-1125
1794503,-1179
1794508,-907
1794550,-807
1794571,-878
1794593,-753
1794635,-605
1794656,-711
1794677,-833
1794720,-925
1794741,-1071
1794762,-1052
1794805,-934
1794826,-716
1794847,-669
1794890,-549
1794911,-230
1794932,-256
1794975,-392
1794995,-513
1795017,-536
1795060,-557
1795080,-299
1795102,-78
1795243,-74
1795288,-337
1795329,-850
1795335,-125
1795353,-255
1795393,-694
1795398,-883
1795418,-599
